CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,Geography_Germany,Geography_Spain
767,1,48,9,0,2,0,1,175458,0,0,0
653,0,38,5,114268,2,1,1,89524,0,1,0
678,1,27,2,0,2,1,1,13221,0,0,1
586,0,42,2,0,1,1,0,102889,0,0,1
550,0,40,8,150490,1,0,0,166468,1,0,0
643,1,28,9,160858,2,1,0,27149,0,1,0
612,1,39,5,170288,1,1,1,59601,0,0,1
674,0,27,4,111568,1,0,1,22026,0,1,0
657,1,29,7,83889,1,1,0,153059,0,0,1
724,0,35,0,171982,2,0,1,167313,0,1,0
500,0,34,4,0,2,1,0,12833,0,0,0
688,1,20,8,137624,2,1,1,197582,0,0,0
599,1,50,3,121159,1,0,0,4033,1,0,0
631,1,29,7,0,2,0,1,125877,0,0,0
634,1,52,1,0,2,1,1,176913,0,0,1
545,1,37,3,91184,1,1,0,105476,0,0,0
644,1,18,8,0,2,1,0,59172,0,0,1
690,0,54,1,144027,1,1,1,108731,1,1,0
711,0,34,6,0,2,1,1,175310,0,0,0
712,0,29,8,140170,1,1,1,38170,0,0,0
627,1,27,1,62092,1,1,1,105887,0,0,0
694,1,39,3,0,1,1,1,95625,0,0,1
534,1,35,4,0,2,0,0,9541,0,0,1
603,1,45,9,0,1,0,0,148516,0,0,0
808,0,33,2,103516,1,1,0,113907,0,0,0
723,1,30,1,0,3,1,0,164647,1,0,1
585,0,35,2,0,2,1,0,98621,1,0,0
706,1,34,8,0,2,1,1,37479,0,0,0
671,0,31,6,0,2,1,1,15846,0,0,0
597,1,43,2,85162,1,0,1,5104,1,0,1
646,0,43,8,143061,1,1,0,61937,0,0,0
801,0,46,6,0,2,1,1,170008,0,0,1
731,0,33,5,137388,2,1,0,165000,0,0,1
620,0,25,1,137712,1,1,1,76197,0,1,0
484,1,40,7,106901,2,0,0,118045,0,1,0
647,1,47,5,105603,2,1,1,157360,0,0,1
688,0,40,8,150679,2,0,1,196226,0,1,0
680,1,30,4,108300,2,0,1,44384,1,1,0
689,0,46,7,52016,2,1,1,72993,0,0,0
513,1,34,7,60515,1,0,0,124571,0,1,0
553,1,35,2,158584,2,1,0,43640,0,1,0
689,1,47,2,118812,2,0,0,31121,0,1,0
517,1,46,4,0,1,1,0,22372,0,0,1
731,1,37,8,0,2,1,1,170338,0,0,0
687,0,47,1,91219,1,0,0,158845,1,1,0
507,1,32,7,0,2,1,0,67926,0,0,1
468,0,22,1,76318,1,1,1,194783,0,0,0
682,0,58,4,0,1,1,0,176036,0,0,1
603,0,24,3,0,1,1,1,198826,1,0,0
522,1,25,1,111432,1,1,1,168683,0,1,0
629,1,41,10,150148,1,0,0,6936,0,0,1
729,0,32,7,38550,1,0,1,179230,0,0,0
574,0,39,5,119013,1,1,0,103421,0,0,0
677,0,39,0,111213,2,1,1,147578,0,1,0
627,1,28,5,71097,1,1,1,130504,0,1,0
788,1,36,10,109632,1,1,1,16149,0,0,1
697,1,63,7,148368,1,0,0,118862,1,0,0
578,1,45,1,148600,1,1,0,143397,1,0,0
519,1,48,10,71083,1,1,0,137959,0,0,0
632,0,40,9,139625,1,1,0,93702,1,0,0
679,0,39,4,0,1,0,0,172939,1,0,0
699,1,30,9,0,1,1,1,108162,0,0,0
615,1,64,0,81564,2,0,1,35896,0,0,0
622,1,36,9,0,2,1,1,104852,0,0,1
755,0,28,7,124540,1,0,1,188850,0,0,0
767,0,42,2,133616,1,1,0,28615,0,0,0
752,0,38,10,101648,2,1,0,172001,0,1,0
633,0,26,8,124281,1,1,1,60116,0,0,0
717,0,59,4,0,2,1,1,170528,0,0,0
585,1,45,0,0,2,0,0,189683,0,0,1
751,0,37,9,183613,2,0,0,49734,0,0,0
754,1,65,1,136186,1,1,1,121529,1,1,0
495,1,47,10,137682,1,1,0,71071,0,0,0
650,1,34,4,106005,1,0,1,142995,0,0,0
529,0,31,6,152310,1,1,0,13054,0,0,0
585,0,43,2,0,2,1,0,89402,0,0,0
668,1,32,1,134446,1,0,1,111241,0,0,1
591,0,38,2,142289,1,0,1,119638,0,0,0
731,1,19,6,0,2,1,1,151581,0,0,0
754,0,45,6,0,1,1,0,73881,1,0,0
650,0,46,9,149003,2,1,0,176902,0,1,0
588,1,41,2,131341,2,0,1,7034,0,1,0
712,0,29,7,77919,1,1,0,122547,0,0,1
691,0,34,7,0,2,0,1,161559,0,0,0
771,0,41,10,108309,4,1,1,137510,1,0,0
678,0,39,6,0,1,0,1,185366,0,0,1
719,0,40,9,0,2,1,0,182224,0,0,1
610,1,36,7,115462,1,0,1,42581,0,1,0
722,1,37,9,0,2,1,0,31921,0,0,1
758,0,23,5,122739,1,1,0,102460,1,1,0
709,0,32,2,0,2,0,0,109681,0,0,0
634,0,53,3,113781,2,1,1,106345,1,1,0
678,0,49,1,0,2,1,1,102472,0,0,1
633,1,35,3,0,2,1,1,36249,0,0,0
710,1,43,9,128284,1,1,0,32996,1,0,0
640,1,45,8,120591,1,0,0,195123,0,1,0
656,1,63,8,0,2,0,1,57014,0,0,0
551,0,59,2,166968,1,1,0,159483,1,0,0
786,0,39,7,0,2,0,0,100929,0,0,1
561,0,49,8,0,2,1,1,12513,0,0,0
807,1,42,5,0,2,1,1,74900,0,0,1
602,1,38,2,71667,2,0,0,137111,0,1,0
727,0,31,3,82729,2,1,0,60212,0,1,0
678,1,40,1,0,2,1,1,187343,0,0,0
730,1,23,8,0,2,1,0,183284,0,0,0
596,0,30,1,0,2,1,0,8125,0,0,1
686,1,39,3,129626,2,1,1,103220,0,1,0
684,0,26,2,114035,1,0,0,96885,0,1,0
797,1,32,1,151922,1,1,0,8877,0,1,0
658,0,39,4,0,1,1,1,147530,0,0,0
653,0,27,6,107751,2,1,1,33389,0,0,1
641,1,37,6,0,2,1,0,45309,0,0,0
656,0,41,6,101179,2,1,1,35230,0,0,1
750,0,36,6,0,2,1,1,59816,0,0,1
768,0,40,8,0,2,0,1,69080,0,0,0
568,1,33,7,0,2,1,0,143450,0,0,0
706,1,36,9,58571,2,1,0,40774,0,1,0
430,0,38,8,153058,1,1,0,99377,0,1,0
745,1,35,4,98270,1,1,0,133617,0,1,0
747,1,43,1,130788,1,0,1,101495,1,0,0
657,1,40,7,99165,1,0,1,119333,1,1,0
639,0,42,4,0,2,0,0,167682,0,0,0
704,1,44,3,0,2,0,1,152884,0,0,0
651,1,23,4,115636,2,1,0,70400,0,0,1
706,0,44,2,185932,2,1,0,65413,0,1,0
632,1,30,2,72549,2,0,1,182728,0,1,0
751,1,42,4,0,2,1,1,81442,0,0,0
767,0,35,2,0,2,0,0,144251,0,0,0
741,1,39,5,0,1,0,1,40207,0,0,0
651,1,29,3,121890,1,1,0,54530,1,1,0
601,1,46,2,99786,1,1,1,32683,1,0,0
520,1,34,3,0,2,1,1,104703,0,0,0
626,1,27,4,115084,2,0,1,26907,0,1,0
811,1,30,6,0,2,1,1,180591,0,0,0
730,0,32,9,127661,1,0,0,60905,0,0,0
604,0,47,4,118907,1,0,1,47777,1,1,0
499,0,44,6,77627,2,1,0,108222,0,1,0
754,1,40,2,160625,1,0,1,3554,0,0,1
716,0,29,8,0,2,0,0,78616,0,0,1
636,0,20,10,124266,1,0,0,100566,0,0,0
470,0,25,8,127974,2,1,1,183259,0,0,0
444,1,43,3,0,2,1,1,159131,0,0,0
809,0,48,2,0,1,1,0,160976,1,0,1
850,0,30,3,104911,2,1,1,42933,0,1,0
637,1,27,1,0,2,1,0,91291,0,0,0
512,1,43,1,0,2,1,1,52471,0,0,0
774,0,43,1,110646,1,0,0,108804,0,0,1
641,1,57,5,0,2,1,1,122449,0,0,0
586,1,42,6,126704,2,1,0,41682,0,1,0
611,1,30,9,0,2,1,1,148887,0,0,0
660,1,31,1,84560,1,1,1,137784,0,0,1
532,1,43,9,0,2,0,0,190573,1,0,0
557,0,38,2,129893,1,0,0,102076,0,1,0
730,1,25,5,167385,1,1,1,56307,0,0,1
535,0,27,6,0,2,0,1,49775,0,0,0
773,0,36,4,105858,1,0,1,4395,0,1,0
510,0,44,4,123070,1,1,0,28461,1,1,0
539,1,39,1,0,1,1,1,28184,0,0,0
690,0,48,2,0,2,1,1,3149,0,0,1
821,0,40,1,0,2,1,0,194273,0,0,0
687,1,35,1,125141,2,1,1,148537,0,1,0
557,0,46,4,96173,2,1,1,116378,0,0,0
532,0,37,5,0,2,0,1,6761,0,0,1
540,1,39,2,0,2,1,0,81995,0,0,1
705,0,55,8,0,2,1,1,14392,0,0,0
542,0,35,9,127543,2,1,0,468,1,1,0
706,1,38,1,0,2,1,0,122379,0,0,0
765,0,56,1,0,1,1,0,13228,1,0,0
529,1,67,8,103101,2,1,1,154002,1,0,0
714,1,54,7,126113,1,1,0,112777,0,0,0
582,1,41,1,40488,1,1,0,128528,0,0,0
609,0,40,10,137389,2,1,0,170122,0,1,0
518,0,28,9,85146,1,0,0,2803,0,0,0
791,1,35,5,129828,1,1,1,181918,1,1,0
747,1,42,4,80214,1,1,0,115241,1,0,0
565,0,40,2,0,2,1,1,129956,0,0,0
735,1,34,1,141796,1,1,0,45858,0,0,0
697,0,49,7,195238,4,0,1,131083,1,0,0
813,1,27,6,111348,1,1,0,46422,0,1,0
772,1,43,6,0,2,1,1,57675,0,0,0
606,0,71,8,0,2,1,1,169741,0,0,0
667,0,42,10,64404,2,0,0,26022,0,1,0
637,1,40,9,154309,1,1,1,125334,1,1,0
542,1,67,10,129431,1,0,1,21343,0,0,0
762,0,43,5,134204,1,1,1,139971,0,0,1
698,0,39,4,0,2,0,1,47455,0,0,0
850,0,32,8,0,2,1,1,55593,0,0,0
621,0,50,5,0,2,1,0,191756,1,0,0
671,0,48,9,116711,2,0,0,76373,0,1,0
775,1,31,9,0,2,1,0,169278,0,0,0
504,1,34,0,54980,1,1,1,136909,0,0,1
751,0,37,3,99773,2,1,0,54865,0,0,1
691,1,30,7,101231,2,0,0,156529,0,1,0
841,1,32,2,117070,1,1,0,113482,0,1,0
709,1,23,8,73314,2,1,0,63446,0,1,0
673,1,37,2,0,1,1,1,13624,0,0,0
541,1,37,9,212314,1,0,1,148814,0,0,0
661,0,31,3,136067,2,1,0,65567,0,0,0
784,0,42,2,109052,2,1,0,6409,0,0,1
742,0,35,2,79126,1,1,1,126997,0,0,0
850,0,55,7,0,1,0,0,171762,1,0,1
443,0,35,9,108308,1,1,0,129031,1,0,0
778,0,48,3,102290,2,1,0,182691,0,1,0
529,1,39,6,102025,2,1,0,12351,0,0,0
678,0,37,2,113383,1,1,1,135123,0,1,0
516,0,65,9,102541,1,1,0,181490,0,0,1
469,1,35,5,0,2,1,0,186490,0,0,1
786,1,40,6,0,2,0,0,41248,0,0,1
703,0,41,6,109941,1,1,0,116267,0,0,0
579,1,41,0,141749,1,0,1,9201,0,1,0
565,1,38,5,0,2,0,1,80630,0,0,0
443,1,44,2,0,1,1,0,159165,0,0,0
589,1,37,7,85146,2,1,0,86490,1,0,0
691,0,44,6,134066,2,1,1,197572,0,0,0
711,0,28,8,0,2,0,0,105159,0,0,0
775,1,27,4,0,1,1,1,40807,0,0,1
621,1,35,7,87619,1,1,0,143,0,0,0
350,1,51,10,0,1,1,1,125823,1,0,0
668,0,30,8,0,2,1,0,138465,0,0,1
633,1,27,3,0,2,1,0,44008,0,0,1
697,1,43,8,103409,1,1,0,66893,1,1,0
734,0,30,7,123040,1,1,1,76503,0,1,0
434,1,41,4,108128,1,0,1,56784,0,0,0
646,1,48,8,169023,2,1,1,175657,0,1,0
764,1,30,5,0,2,0,1,105155,0,0,0
727,0,41,10,0,2,0,1,47468,0,0,1
724,0,29,6,0,2,0,1,64729,0,0,0
749,1,42,9,222267,1,0,0,101108,1,0,1
706,0,47,10,144090,1,1,0,140938,1,1,0
728,1,30,10,114835,1,0,1,37662,0,0,0
636,1,44,2,0,2,0,0,86414,0,0,0
634,1,34,3,145030,1,1,1,41820,0,0,0
627,1,43,8,71240,1,0,1,127734,0,0,0
518,1,59,5,138772,1,0,1,123872,0,0,0
687,0,29,7,93617,1,0,1,113050,0,0,1
622,0,23,8,0,2,1,1,131389,0,0,1
693,0,45,4,0,2,1,1,26589,0,0,1
450,1,25,9,74237,2,0,1,195463,0,0,1
664,0,49,5,127421,2,1,0,108876,1,1,0
663,0,28,8,61274,2,1,0,136054,0,0,1
660,1,34,8,106486,2,0,1,182262,0,0,0
579,0,29,10,73194,2,1,1,129209,0,0,0
655,0,44,6,146498,1,1,0,64853,1,1,0
683,1,47,1,0,2,1,0,148989,0,0,0
655,0,32,2,0,1,1,1,71047,0,0,0
575,0,30,8,0,2,1,0,185341,0,0,1
574,1,30,5,120355,1,1,0,137793,0,0,1
795,1,32,2,117265,1,1,1,198317,0,0,0
776,0,43,4,0,2,0,1,162137,0,0,0
707,0,52,7,0,1,1,0,109688,1,0,1
705,0,37,3,109974,1,1,1,36320,1,1,0
678,0,44,2,98009,2,0,1,31384,0,1,0
663,1,34,10,0,1,1,1,114083,0,0,0
748,1,66,8,0,1,1,1,163331,0,0,0
677,0,34,10,171671,1,1,1,50777,0,0,1
634,1,63,10,0,2,1,0,30772,1,0,1
350,0,60,3,0,1,0,0,113796,1,0,0
727,1,61,0,128213,2,1,1,188729,1,0,0
773,1,51,8,116197,2,1,1,86701,0,1,0
675,1,39,1,0,2,1,0,153129,0,0,0
649,0,36,6,86607,1,0,0,19825,0,0,1
552,1,29,10,0,2,1,0,12186,0,0,0
761,1,62,5,98854,1,0,0,86920,1,1,0
622,1,31,7,0,1,1,0,35408,0,0,0
615,1,59,8,0,2,1,1,165576,0,0,0
681,1,31,4,97338,2,0,0,48226,0,1,0
768,1,30,6,0,2,1,1,199454,0,0,0
617,1,34,9,0,2,1,0,118749,0,0,1
452,0,33,6,131698,2,1,0,151623,0,0,0
807,1,37,10,130110,2,0,1,172097,0,1,0
567,1,44,9,0,2,1,0,87677,0,0,1
603,1,24,1,165149,2,1,0,21858,0,0,1
617,0,37,9,101707,1,1,0,123866,0,0,1
701,0,34,3,105588,1,0,1,74694,0,0,0
820,1,39,9,111336,1,1,0,16770,1,1,0
438,1,60,7,78391,1,0,1,49424,0,0,0
600,0,27,6,0,2,1,1,172031,0,0,1
782,1,34,9,0,1,1,0,183021,1,0,0
638,0,41,9,144326,1,1,0,73979,1,1,0
850,1,27,1,101278,2,1,1,26265,0,1,0
741,0,19,8,108711,2,1,0,24857,0,1,0
689,1,73,1,108555,1,0,1,167969,0,0,1
743,0,35,1,146781,1,1,0,189307,0,1,0
493,0,36,2,0,2,0,1,99770,0,0,0
416,1,35,8,0,1,0,0,119712,0,0,1
725,0,25,9,0,2,1,1,168607,0,0,0
497,1,34,2,0,2,1,1,83087,0,0,0
537,1,66,8,103291,2,1,1,130664,0,1,0
706,0,29,1,209490,1,1,1,133267,1,0,1
651,1,38,2,0,3,1,0,67029,1,0,1
720,1,33,2,0,2,0,1,141031,0,0,0
797,1,45,8,0,1,0,0,125110,0,0,0
543,1,23,5,0,2,1,0,117832,0,0,1
454,1,34,4,0,2,1,0,198817,0,0,0
691,1,37,9,149405,1,1,1,146411,0,0,0
510,0,52,6,191665,1,1,1,131312,1,0,0
792,0,40,7,0,1,1,0,141652,0,0,1
721,1,41,6,135071,1,1,1,64477,0,0,0
765,1,41,2,0,2,0,1,191215,0,0,0
850,1,39,8,0,2,1,1,37090,0,0,1
681,1,38,6,181804,2,1,1,57517,0,1,0
586,0,60,3,47020,2,0,1,63241,1,0,0
753,0,36,7,128518,1,1,1,44567,1,0,0
593,0,38,5,142658,2,0,1,135337,0,1,0
674,0,21,9,120150,2,1,1,33964,0,0,0
610,0,35,7,81905,1,1,1,61623,0,0,0
652,1,26,3,137998,2,0,1,168989,0,0,0
850,0,26,8,123126,1,1,0,74425,0,1,0
740,0,51,4,0,2,1,1,178929,0,0,0
637,1,43,1,135645,2,0,1,101382,1,1,0
685,1,31,7,122449,2,1,1,180769,0,0,1
558,1,40,4,161766,1,0,0,92378,0,0,1
677,0,37,3,0,2,1,1,38252,0,0,0
592,1,36,10,123187,1,0,1,146111,0,1,0
652,1,36,9,150956,1,0,0,72350,0,1,0
662,0,42,6,105021,1,1,0,48242,0,0,1
543,1,64,4,0,2,1,1,148305,0,0,0
675,0,50,1,133204,1,0,1,8270,0,0,1
643,0,35,6,0,2,1,1,41549,0,0,1
611,0,49,9,115488,2,1,1,138656,1,1,0
412,1,29,5,0,2,0,0,12510,0,0,0
638,1,41,7,0,2,1,0,43889,0,0,1
824,0,38,3,0,2,1,0,192800,0,0,1
683,0,40,1,0,2,0,0,75762,0,0,0
562,0,39,6,130565,1,1,0,9854,1,1,0
599,0,41,2,91328,1,1,0,115724,0,0,0
753,1,35,4,0,2,1,1,106303,0,0,0
594,1,50,7,81310,1,1,1,183868,0,0,0
657,1,34,3,107136,1,1,0,153895,0,0,0
716,1,34,9,0,1,1,1,66695,0,0,1
850,1,43,7,0,2,1,1,173851,0,0,0
664,1,46,2,0,1,1,1,177423,1,0,0
558,1,33,0,108477,1,1,1,109096,1,0,0
606,1,40,1,144757,2,1,1,166656,0,1,0
776,1,33,2,0,2,1,1,176921,0,0,1
557,1,36,1,113110,1,1,0,98413,0,0,1
614,0,27,9,106414,2,0,0,77500,0,0,0
620,1,42,4,106920,1,0,1,119747,0,0,1
695,1,35,7,0,2,1,0,160387,0,0,1
729,0,39,1,131513,1,1,1,193715,0,1,0
571,0,53,2,0,2,1,0,28045,0,0,0
457,1,40,10,134320,2,1,0,150757,0,0,0
559,0,29,3,79715,1,1,0,82252,0,0,0
664,0,38,4,74306,2,1,0,154395,0,0,0
500,0,50,5,0,4,1,1,83866,1,0,1
782,1,42,7,126428,1,1,0,39830,0,1,0
708,1,38,8,99640,1,1,0,12429,0,0,1
681,1,43,3,66338,1,1,1,18772,1,0,0
674,0,39,6,0,2,1,1,9574,0,0,1
697,1,43,10,128226,1,0,0,188486,0,0,1
774,0,26,5,0,2,1,1,64716,0,0,0
624,1,36,6,0,2,0,0,84749,0,0,0
747,1,37,1,0,2,0,1,180551,0,0,1
715,0,32,10,0,2,1,0,60907,0,0,0
808,1,24,4,122168,1,1,0,174107,0,0,0
678,0,43,7,178074,1,0,0,110405,0,0,0
813,1,59,2,135078,1,1,0,187636,1,1,0
687,1,38,8,69434,2,1,1,66580,1,0,1
832,0,29,5,0,2,1,0,178779,0,0,0
668,1,72,2,0,2,1,1,70783,0,0,0
526,1,34,3,122726,1,1,1,46772,0,1,0
457,0,38,7,164496,1,1,1,163327,0,0,0
649,0,38,8,0,1,1,0,103760,0,0,1
669,0,41,0,150219,2,0,0,107839,0,0,0
668,1,42,8,187534,1,1,1,32900,1,0,0
466,0,30,3,0,1,1,0,193984,0,0,0
685,1,30,2,0,2,1,1,140889,0,0,0
610,1,34,0,103108,1,0,0,125646,0,0,0
582,0,50,6,96486,2,1,1,20344,0,1,0
702,1,36,9,90560,2,1,0,174268,0,1,0
556,1,46,3,131764,1,1,1,108500,1,0,1
812,0,24,1,92476,1,0,0,83247,0,0,1
645,1,47,9,152076,1,1,0,121840,1,1,0
809,1,43,2,0,2,1,1,132908,0,0,0
560,1,49,4,0,1,1,1,100075,1,0,0
744,1,29,1,43504,1,1,1,119327,0,0,0
731,0,39,2,0,2,1,0,136737,0,0,1
471,0,28,5,0,2,1,1,22356,0,0,1
686,0,38,2,93569,3,0,0,10137,1,1,0
668,1,45,4,102486,2,1,1,158379,0,0,1
575,1,36,1,0,1,0,1,94570,0,0,0
435,1,37,8,114346,1,0,1,980,1,1,0
743,1,23,3,110203,1,1,0,95583,0,0,0
580,0,39,9,128362,1,1,0,86044,0,0,0
599,0,49,10,143888,2,1,1,166236,1,1,0
534,1,34,5,170600,1,0,1,5240,0,0,1
680,0,32,5,0,1,1,1,150684,0,0,0
631,0,46,10,0,2,1,1,129508,0,0,1
485,0,39,2,75339,1,1,1,70665,0,0,0
699,0,40,8,122038,1,1,0,102085,0,0,0
712,1,34,1,0,2,1,1,195052,0,0,0
603,1,51,8,186825,1,1,0,93739,1,0,0
850,1,40,6,124788,1,1,0,65612,0,0,0
584,0,41,3,0,2,1,1,160095,0,0,0
604,0,71,2,0,2,1,1,49506,0,0,0
586,1,51,2,138553,1,1,1,92406,0,0,0
467,1,39,5,0,2,1,1,7415,0,0,1
520,1,35,9,105387,1,1,1,25059,0,0,0
683,1,40,4,95053,1,1,1,116816,1,0,1
557,1,36,3,0,1,0,1,144078,0,0,0
613,0,32,0,0,2,0,1,126675,0,0,1
786,1,34,3,137361,1,0,0,183682,0,0,0
593,1,32,10,158537,1,1,0,166850,0,0,1
670,0,29,9,0,2,1,0,27359,0,0,1
657,0,48,5,143595,1,0,0,101314,1,1,0
718,1,32,9,169947,2,1,1,27979,0,1,0
623,0,24,7,148167,2,1,1,109470,0,0,0
496,1,31,5,0,2,1,0,93713,0,0,0
429,0,39,6,48023,1,1,0,74870,0,0,0
606,1,36,1,155655,1,1,1,192387,1,0,0
499,0,46,6,0,2,1,0,73457,0,0,0
642,1,62,7,0,2,1,1,61120,0,0,0
641,0,52,4,0,1,1,0,90964,1,0,0
673,1,32,8,121240,1,1,0,116969,0,0,0
570,0,36,3,0,2,1,0,92118,0,0,0
472,0,37,1,0,2,1,1,48357,0,0,0
550,1,35,9,129847,2,1,0,197325,0,1,0
625,0,55,8,118772,4,0,0,135853,1,1,0
516,1,46,2,0,2,1,1,169122,0,0,0
682,1,32,2,105163,2,1,1,164170,0,1,0
620,1,28,8,0,2,1,1,199909,0,0,0
626,0,39,0,0,2,1,1,83295,0,0,0
623,0,29,1,0,2,0,0,39382,0,0,0
569,0,35,4,93934,1,1,0,184748,0,0,0
724,0,69,5,117866,1,1,1,62280,0,0,0
678,0,55,5,0,1,0,1,196794,1,0,0
713,0,26,4,122857,2,1,0,144682,1,0,1
631,1,32,10,0,2,0,1,196342,0,0,0
846,0,37,6,127103,1,1,1,41516,0,0,0
660,0,43,1,0,1,0,1,112026,1,0,0
567,1,54,9,96402,1,0,0,52035,1,0,0
731,1,31,1,132512,1,1,1,185466,0,0,0
693,1,47,8,107604,1,1,1,80149,0,0,1
772,1,34,9,0,2,1,0,170980,0,0,0
657,1,38,7,0,2,1,0,185827,0,0,0
774,1,34,4,120875,2,0,1,113407,0,1,0
667,0,37,9,71786,2,1,1,67734,0,0,0
516,0,37,8,113143,1,0,0,3363,0,0,0
551,1,49,1,150777,2,1,1,135757,0,0,1
542,1,35,2,174894,1,1,1,22314,0,0,1
623,1,28,7,0,1,0,0,129526,0,0,0
701,0,43,2,160416,1,0,1,37266,0,0,0
583,1,48,3,91246,1,1,0,60017,1,0,0
731,1,46,10,0,2,1,0,153015,0,0,1
461,0,35,5,0,1,1,1,54209,0,0,0
702,0,23,7,98775,1,1,0,114603,0,1,0
565,0,47,10,139756,1,1,0,165849,1,1,0
711,1,42,3,177626,3,0,1,16392,1,0,1
664,1,54,8,0,1,1,1,162719,1,0,0
518,1,50,4,0,1,0,0,107112,1,0,1
728,1,42,8,0,2,0,1,41823,0,0,1
585,1,37,6,152496,1,1,1,99907,0,1,0
573,1,52,8,0,2,0,1,178229,0,0,0
568,1,26,1,112930,2,1,0,22095,0,1,0
602,0,26,8,113674,1,1,0,197861,1,1,0
603,1,44,9,0,1,1,0,138328,0,0,0
687,1,38,0,144450,1,0,1,137276,0,0,0
741,1,52,1,171236,2,0,0,21834,1,0,0
469,1,37,9,96776,1,1,1,119890,0,0,1
477,0,58,8,145984,1,1,1,24564,0,1,0
737,1,43,8,96353,1,0,0,10209,0,1,0
835,1,25,7,0,2,1,1,83449,0,0,0
717,0,33,0,115777,1,1,1,81508,0,1,0
562,0,51,7,122822,2,0,0,32626,0,0,0
758,1,61,2,0,2,1,1,43982,0,0,1
408,1,40,3,0,2,0,0,124874,0,0,0
650,0,32,4,79450,1,1,1,118324,0,0,1
582,1,33,2,122394,1,1,1,22113,0,1,0
706,0,43,1,0,2,1,0,31962,0,0,1
567,1,41,0,134378,1,1,1,105746,0,1,0
720,1,29,2,0,2,1,0,39925,0,0,0
631,0,31,2,88161,2,1,0,127630,0,0,1
623,1,41,2,142412,1,1,0,28778,0,0,1
514,1,35,3,121030,1,1,0,10008,0,0,0
650,0,35,3,165982,2,1,1,24482,0,1,0
673,0,35,6,0,2,1,0,98618,0,0,1
504,0,32,8,206663,1,0,0,16281,0,0,0
723,1,37,3,94661,2,1,0,121239,0,1,0
645,1,25,0,174400,1,1,0,42669,0,0,0
664,1,41,7,123428,1,1,1,164924,0,0,1
760,1,43,6,175735,1,1,1,157337,0,0,1
766,1,36,5,78381,1,0,1,153831,0,0,1
634,1,37,5,115345,2,0,0,168781,0,0,0
640,0,31,10,118613,1,1,0,168469,0,1,0
784,1,28,2,109960,2,1,1,170829,0,1,0
547,0,42,1,142703,1,1,0,86207,1,1,0
608,0,40,8,121729,1,0,0,61164,0,1,0
547,0,35,4,0,1,1,1,133287,0,0,0
612,0,43,4,139496,2,1,1,77128,0,0,0
573,1,28,8,0,2,0,0,77660,0,0,1
615,1,32,5,138521,1,1,1,56897,0,0,1
710,0,33,2,0,2,1,0,72945,0,0,0
674,0,38,10,83727,1,1,0,45418,0,1,0
702,0,38,9,0,2,1,1,158527,0,0,1
616,1,37,9,0,1,1,0,111312,0,0,0
688,1,32,6,124179,1,1,1,138759,0,0,1
605,1,36,7,128829,1,1,0,190588,0,0,0
676,1,33,6,171490,1,0,0,79099,0,0,0
708,1,33,3,0,2,1,0,138613,0,0,1
745,0,38,7,0,2,1,1,194230,0,0,1
661,1,20,8,0,1,1,0,110252,0,0,1
726,1,31,9,0,2,1,1,106117,0,0,0
475,1,40,7,160818,1,0,1,169642,1,0,0
751,1,54,9,156367,2,0,1,116179,0,1,0
645,0,59,8,121669,2,0,0,91,1,1,0
775,1,42,6,133970,2,0,1,187839,0,0,0
540,1,41,3,0,2,1,0,121098,0,0,0
591,0,34,3,96127,1,0,0,30972,0,0,0
596,1,60,7,121907,1,0,1,30314,0,0,1
573,1,41,5,0,2,0,1,14479,0,0,1
577,1,31,6,0,1,1,1,196395,0,0,1
830,0,40,8,77701,1,0,1,19512,0,1,0
663,1,67,9,0,3,1,1,72318,0,0,0
421,1,34,2,0,2,1,1,96615,0,0,0
718,1,34,5,113922,2,1,0,30772,0,0,1
655,0,61,2,183997,2,1,1,161217,0,1,0
712,1,23,2,0,2,0,1,66795,0,0,0
663,1,28,4,0,2,1,1,123969,0,0,0
640,0,47,6,89799,2,0,1,13783,1,0,0
577,1,29,2,0,1,1,1,168924,0,0,1
546,0,36,7,85660,1,0,0,134778,0,0,1
802,1,37,9,115569,1,0,1,119782,0,1,0
590,0,45,2,81828,1,1,0,52167,0,0,0
594,1,18,1,132694,1,1,0,167689,0,1,0
577,1,51,2,108867,1,0,0,140800,1,0,1
541,1,39,7,0,2,1,0,19823,0,0,0
781,0,27,5,0,2,0,0,72969,0,0,0
806,1,34,2,96152,2,1,0,143711,0,1,0
723,0,49,0,153855,1,1,1,180862,1,1,0
535,1,45,2,0,2,1,0,125658,0,0,0
768,0,36,3,141334,1,0,1,125870,0,0,0
653,1,41,1,104584,1,1,0,15126,1,1,0
803,0,50,8,98173,1,0,0,22457,1,1,0
545,0,44,1,0,2,1,1,82614,0,0,1
581,0,38,3,135157,1,1,1,32919,0,1,0
513,0,49,5,171601,1,1,0,126223,0,1,0
731,1,29,5,179539,1,0,0,112010,0,0,0
727,1,39,5,80615,2,0,0,180962,0,1,0
560,1,47,1,0,1,0,0,128882,1,0,1
766,1,27,5,126285,1,1,0,177614,1,1,0
630,0,23,4,137964,1,0,1,174570,0,1,0
652,1,41,9,159434,1,1,0,178373,0,1,0
729,1,40,5,113574,2,1,0,103396,0,1,0
629,0,33,6,0,2,1,1,59129,0,0,0
